Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
0.31200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.31600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.32000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.32400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.32800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.33200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.33600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.34000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.34400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.34800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.35200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.35600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.36000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.36400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.36800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.37200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.37600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.38000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.38400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.38800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.39200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.39600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.40000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.40400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.40800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.41200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.41600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.42000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.42400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.42800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.43200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.43600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.44000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.44400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.44800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.45200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.45600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.46000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.46400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.46800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.47200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.47600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.48000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.48400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.48800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.49200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.49600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.50000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.50400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.50800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.51200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.51600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.52000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.52400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.52800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.53200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.53600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.54000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.54400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.54800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.55200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.55600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.56000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.56400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.56800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.57200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.57600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.58000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.58400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.58800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.59200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.59600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.60000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.60400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.60800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.61200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.61600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.62000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.62400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.62800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.63200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.63600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.64000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.64400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.64800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.65200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.65600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.66000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.66400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.66800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.67200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.67600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.68000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.68400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.68800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.69200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.69600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.70000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.70400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.70800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.71200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.71600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.72000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.72400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.72800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.73200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.73600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.74000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.74400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.74800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.75200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.75600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.76000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.76400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.76800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.77200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.77600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.78000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
