Time	Ref_Input	Salida_Planta	HOSM_z0	HOSM_z1	HOSM_z2	HOSM_z3
4.54800	1.77400	0.42176	1.05315	7.00032	15.54963	15.20986
4.55200	1.77600	0.42313	1.07701	7.05475	15.59501	15.16320
4.55600	1.77800	0.42450	1.10097	7.10922	15.64007	15.11654
4.56000	1.78000	0.42587	1.12504	7.16374	15.68481	15.06989
4.56400	1.78200	0.42724	1.14922	7.21830	15.72923	15.02323
4.56800	1.78400	0.42861	1.17350	7.27290	15.77334	14.97658
4.57200	1.78600	0.42999	1.19789	7.32754	15.81713	14.92992
4.57600	1.78800	0.43136	1.22239	7.38223	15.86062	14.88326
4.58000	1.79000	0.43273	1.24699	7.43696	15.90379	14.83661
4.58400	1.79200	0.43411	1.27170	7.49174	15.94667	14.78995
4.58800	1.79400	0.43548	1.29652	7.54656	15.98923	14.74330
4.59200	1.79600	0.43685	1.32145	7.60142	16.03150	14.69664
4.59600	1.79800	0.43822	1.34649	7.65632	16.07347	14.64998
4.60000	1.80000	0.43960	1.37164	7.71127	16.11514	14.60333
4.60400	1.80200	0.44097	1.39690	7.76627	16.15651	14.55667
4.60800	1.80400	0.44235	1.42228	7.82130	16.19759	14.51002
4.61200	1.80600	0.44372	1.44776	7.87638	16.23837	14.46336
4.61600	1.80800	0.44509	1.47335	7.93150	16.27887	14.41670
4.62000	1.81000	0.44647	1.49906	7.98666	16.31907	14.37005
4.62400	1.81200	0.44784	1.52488	8.04187	16.35898	14.32339
4.62800	1.81400	0.44922	1.55081	8.09712	16.39861	14.27674
4.63200	1.81600	0.45059	1.57685	8.15240	16.43795	14.23008
4.63600	1.81800	0.45197	1.60301	8.20773	16.47700	14.18342
4.64000	1.82000	0.45334	1.62928	8.26310	16.51577	14.13677
4.64400	1.82200	0.45472	1.65566	8.31851	16.55426	14.09011
4.64800	1.82400	0.45609	1.68216	8.37396	16.59247	14.04346
4.65200	1.82600	0.45747	1.70877	8.42945	16.63039	13.99680
4.65600	1.82800	0.45885	1.73549	8.48498	16.66804	13.95014
4.66000	1.83000	0.46022	1.76233	8.54055	16.70540	13.90349
4.66400	1.83200	0.46160	1.78929	8.59615	16.74249	13.85683
4.66800	1.83400	0.46297	1.81636	8.65179	16.77930	13.81018
4.67200	1.83600	0.46435	1.84354	8.70747	16.81584	13.76352
4.67600	1.83800	0.46573	1.87084	8.76318	16.85210	13.71686
4.68000	1.84000	0.46710	1.89825	8.81893	16.88808	13.67021
4.68400	1.84200	0.46848	1.92578	8.87472	16.92379	13.62355
4.68800	1.84400	0.46986	1.95343	8.93054	16.95923	13.57690
4.69200	1.84600	0.47124	1.98119	8.98639	16.99440	13.53024
4.69600	1.84800	0.47261	2.00907	9.04228	17.02930	13.48358
4.70000	1.85000	0.47399	2.03706	9.09819	17.06392	13.43693
4.70400	1.85200	0.47537	2.06517	9.15414	17.09828	13.39027
4.70800	1.85400	0.47675	2.09340	9.21013	17.13237	13.34362
4.71200	1.85600	0.47812	2.12174	9.26614	17.16618	13.29696
4.71600	1.85800	0.47950	2.15020	9.32218	17.19974	13.25030
4.72000	1.86000	0.48088	2.17877	9.37825	17.23302	13.20365
4.72400	1.86200	0.48226	2.20746	9.43436	17.26604	13.15699
4.72800	1.86400	0.48364	2.23627	9.49048	17.29879	13.11034
4.73200	1.86600	0.48502	2.26520	9.54664	17.33128	13.06368
4.73600	1.86800	0.48639	2.29424	9.60282	17.36350	13.01702
4.74000	1.87000	0.48777	2.32340	9.65903	17.39546	12.97037
4.74400	1.87200	0.48915	2.35268	9.71527	17.42715	12.92371
4.74800	1.87400	0.49053	2.38207	9.77153	17.45858	12.87706
4.75200	1.87600	0.49191	2.41158	9.82781	17.48975	12.83040
4.75600	1.87800	0.49329	2.44121	9.88412	17.52066	12.78374
4.76000	1.88000	0.49467	2.47096	9.94044	17.55131	12.73709
4.76400	1.88200	0.49605	2.50082	9.99679	17.58169	12.69043
4.76800	1.88400	0.49743	2.53080	10.05317	17.61182	12.64378
4.77200	1.88600	0.49881	2.56090	10.10956	17.64168	12.59712
4.77600	1.88800	0.50019	2.59111	10.16597	17.67129	12.55046
4.78000	1.89000	0.50157	2.62145	10.22240	17.70064	12.50381
4.78400	1.89200	0.50295	2.65190	10.27884	17.72973	12.45715
4.78800	1.89400	0.50433	2.68246	10.33531	17.75856	12.41050
4.79200	1.89600	0.50571	2.71315	10.39179	17.78713	12.36384
4.79600	1.89800	0.50709	2.74395	10.44829	17.81545	12.31718
4.80000	1.90000	0.50847	2.77487	10.50480	17.84350	12.27053
4.80400	1.90200	0.50985	2.80590	10.56132	17.87131	12.22387
4.80800	1.90400	0.51123	2.83706	10.61786	17.89885	12.17722
4.81200	1.90600	0.51261	2.86833	10.67441	17.92615	12.13056
4.81600	1.90800	0.51399	2.89972	10.73098	17.95318	12.08390
4.82000	1.91000	0.51538	2.93122	10.78755	17.97996	12.03725
4.82400	1.91200	0.51676	2.96285	10.84414	18.00649	11.99059
4.82800	1.91400	0.51814	2.99459	10.90073	18.03277	11.94394
4.83200	1.91600	0.51952	3.02644	10.95734	18.05879	11.89728
4.83600	1.91800	0.52090	3.05842	11.01395	18.08455	11.85062
4.84000	1.92000	0.52228	3.09051	11.07056	18.11007	11.80397
4.84400	1.92200	0.52367	3.12272	11.12719	18.13533	11.75731
4.84800	1.92400	0.52505	3.15504	11.18382	18.16034	11.71066
4.85200	1.92600	0.52643	3.18748	11.24045	18.18509	11.66400
4.85600	1.92800	0.52781	3.22004	11.29709	18.20960	11.61734
4.86000	1.93000	0.52920	3.25272	11.35373	18.23385	11.57069
4.86400	1.93200	0.53058	3.28551	11.41037	18.25786	11.52403
4.86800	1.93400	0.53196	3.31841	11.46702	18.28161	11.47738
4.87200	1.93600	0.53334	3.35144	11.52367	18.30511	11.43072
4.87600	1.93800	0.53473	3.38458	11.58031	18.32837	11.38406
4.88000	1.94000	0.53611	3.41784	11.63696	18.35137	11.33741
4.88400	1.94200	0.53749	3.45121	11.69360	18.37412	11.29075
4.88800	1.94400	0.53887	3.48470	11.75024	18.39663	11.24410
4.89200	1.94600	0.54026	3.51830	11.80687	18.41888	11.19744
4.89600	1.94800	0.54164	3.55202	11.86351	18.44089	11.15078
4.90000	1.95000	0.54302	3.58586	11.92013	18.46265	11.10413
4.90400	1.95200	0.54441	3.61981	11.97675	18.48416	11.05747
4.90800	1.95400	0.54579	3.65388	12.03337	18.50542	11.01082
4.91200	1.95600	0.54717	3.68806	12.08997	18.52644	10.96416
4.91600	1.95800	0.54856	3.72236	12.14657	18.54721	10.91750
4.92000	1.96000	0.54994	3.75677	12.20316	18.56773	10.87085
4.92400	1.96200	0.55133	3.79130	12.25974	18.58801	10.82419
4.92800	1.96400	0.55271	3.82594	12.31631	18.60803	10.77754
4.93200	1.96600	0.55409	3.86070	12.37287	18.62782	10.73088
4.93600	1.96800	0.55548	3.89557	12.42941	18.64735	10.68422
4.94000	1.97000	0.55686	3.93056	12.48594	18.66665	10.63757
4.94400	1.97200	0.55825	3.96566	12.54246	18.68569	10.59091
4.94800	1.97400	0.55963	4.00087	12.59896	18.70449	10.54426
4.95200	1.97600	0.56102	4.03620	12.65544	18.72305	10.49760
4.95600	1.97800	0.56240	4.07164	12.71191	18.74136	10.45094
4.96000	1.98000	0.56379	4.10719	12.76836	18.75943	10.40429
4.96400	1.98200	0.56517	4.14286	12.82479	18.77725	10.35763
4.96800	1.98400	0.56656	4.17864	12.88121	18.79483	10.31098
4.97200	1.98600	0.56794	4.21454	12.93760	18.81216	10.26432
4.97600	1.98800	0.56933	4.25054	12.99397	18.82926	10.21766
4.98000	1.99000	0.57071	4.28666	13.05032	18.84610	10.17101
4.98400	1.99200	0.57210	4.32289	13.10665	18.86271	10.12435
4.98800	1.99400	0.57348	4.35924	13.16295	18.87907	10.07770
4.99200	1.99600	0.57487	4.39569	13.21923	18.89519	10.03104
4.99600	1.99800	0.57625	4.43226	13.27549	18.91107	9.98438
5.00000	2.00000	0.57764	4.46894	13.33171	18.92670	9.93773
5.00400	2.00200	0.57902	4.50573	13.38792	18.94210	9.89107
5.00800	2.00400	0.58041	4.54264	13.44409	18.95725	9.84442
5.01200	2.00600	0.58179	4.57965	13.50024	18.97216	9.79776
5.01600	2.00800	0.58318	4.61677	13.55635	18.98682	9.75110
5.02000	2.01000	0.58457	4.65401	13.61244	19.00125	9.70445
5.02400	2.01200	0.58595	4.69135	13.66849	19.01544	9.65779
5.02800	2.01400	0.58734	4.72881	13.72452	19.02938	9.61114
5.03200	2.01600	0.58872	4.76637	13.78051	19.04309	9.56448
5.03600	2.01800	0.59011	4.80404	13.83646	19.05655	9.51782
5.04000	2.02000	0.59150	4.84183	13.89238	19.06977	9.47117
5.04400	2.02200	0.59288	4.87972	13.94827	19.08276	9.42451
5.04800	2.02400	0.59427	4.91772	14.00412	19.09550	9.37786
5.05200	2.02600	0.59566	4.95583	14.05993	19.10800	9.33120
5.05600	2.02800	0.59704	4.99405	14.11571	19.12027	9.28454
5.06000	2.03000	0.59843	5.03238	14.17145	19.13229	9.23789
5.06400	2.03200	0.59982	5.07081	14.22714	19.14408	9.19123
5.06800	2.03400	0.60120	5.10936	14.28280	19.15562	9.14458
5.07200	2.03600	0.60259	5.14801	14.33842	19.16693	9.09792
5.07600	2.03800	0.60398	5.18676	14.39399	19.17800	9.05126
5.08000	2.04000	0.60536	5.22563	14.44952	19.18883	9.00461
5.08400	2.04200	0.60675	5.26460	14.50501	19.19942	8.95795
5.08800	2.04400	0.60814	5.30367	14.56045	19.20978	8.91130
5.09200	2.04600	0.60953	5.34286	14.61585	19.21989	8.86464
5.09600	2.04800	0.61091	5.38215	14.67120	19.22977	8.81798
5.10000	2.05000	0.61230	5.42154	14.72650	19.23941	8.77133
5.10400	2.05200	0.61369	5.46104	14.78176	19.24881	8.72467
5.10800	2.05400	0.61507	5.50064	14.83696	19.25798	8.67802
5.11200	2.05600	0.61646	5.54035	14.89212	19.26691	8.63136
5.11600	2.05800	0.61785	5.58017	14.94723	19.27560	8.58470
5.12000	2.06000	0.61924	5.62008	15.00228	19.28405	8.53805
5.12400	2.06200	0.62062	5.66011	15.05729	19.29227	8.49139
5.12800	2.06400	0.62201	5.70023	15.11223	19.30025	8.44474
5.13200	2.06600	0.62340	5.74046	15.16713	19.30799	8.39808
5.13600	2.06800	0.62479	5.78079	15.22197	19.31550	8.35142
5.14000	2.07000	0.62618	5.82122	15.27676	19.32278	8.30477
5.14400	2.07200	0.62756	5.86176	15.33148	19.32981	8.25811
5.14800	2.07400	0.62895	5.90240	15.38616	19.33661	8.21146
5.15200	2.07600	0.63034	5.94314	15.44077	19.34318	8.16480
5.15600	2.07800	0.63173	5.98398	15.49532	19.34951	8.11814
5.16000	2.08000	0.63312	6.02492	15.54982	19.35560	8.07149
5.16400	2.08200	0.63450	6.06596	15.60425	19.36146	8.02483
5.16800	2.08400	0.63589	6.10710	15.65862	19.36708	7.97818
5.17200	2.08600	0.63728	6.14835	15.71293	19.37247	7.93152
5.17600	2.08800	0.63867	6.18969	15.76718	19.37763	7.88486
5.18000	2.09000	0.64006	6.23113	15.82136	19.38254	7.83821
5.18400	2.09200	0.64145	6.27267	15.87548	19.38723	7.79155
5.18800	2.09400	0.64284	6.31431	15.92953	19.39168	7.74490
5.19200	2.09600	0.64422	6.35605	15.98352	19.39590	7.69824
5.19600	2.09800	0.64561	6.39788	16.03743	19.39988	7.65158
5.20000	2.10000	0.64700	6.43982	16.09128	19.40363	7.60493
5.20400	2.10200	0.64839	6.48185	16.14506	19.40714	7.55827
5.20800	2.10400	0.64978	6.52397	16.19877	19.41042	7.51162
5.21200	2.10600	0.65117	6.56620	16.25241	19.41347	7.46496
